FileName :   Stap01_13GA_ol.qtiDat 
Signal(s) Used :  Mg Ka, Mn Ka, Ni Ka, Fe Ka, Si Ka, Ca Ka, Al Ka, Ti Ka 
Spectromers Conditions :   Sp4 TAP,  Sp5 LIF,  Sp3 LLIF,  Sp5 LIF,  Sp1 LTAP,  Sp2 PET,  Sp4 TAP,  Sp2 PET 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144) 
Column Conditions :  Cond 1 : 15keV 60nA  
Date :  28-Oct-2013 
User Name :  sx 
Setup Name :  lucy_ol_24oct2013.qtiSet 
DataSet Comment :  Stap01_13G(A)_ol2_1 
Comment :   
Analysis Date :  24/10/2013 22:53:34 
Project Name :  Lucy Tweed 
Sample Name :  24 October 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1317	2728	3	2074	2433	Inte	 
  Sp5(Mn Ka)	1822	364	3	1007	399	Inte	 
  Sp3(Ni Ka)	1821	359	3	560	816	Inte	 
  Sp5(Fe Ka)	1822	364	3	1007	399	Inte	 
  Sp1(Si Ka)	1301	2639	3	2008	2194	Inte	 
  Sp2(Ca Ka)	1303	917	3	890	2548	Inte	 
  Sp4(Al Ka)	1317	2728	3	2074	2433	Inte	 
  Sp2(Ti Ka)	1303	917	3	890	2548	Inte 
Peak Position :   Sp4 38517 (-500, 500),  Sp5 52203 (200, 1.0221),  Sp3 41166 (-250, 300),  Sp5 48080 (-250, 300),  Sp1 27737 (-500, 300),  Sp2 38382 (-300, 250),  Sp4 32477 (-500, 500),  Sp2 31419 (-350, 250) 
Current Sample Position :   X = -21874 Y = 5193 Z = -6 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Mn On Mn 
 Ni On NiO 
 Fe On Fayalite 
 Si, Ca On Diopside 
 Al On Cor 
 Ti On Rutile 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Cor = O  : 47.1%, Al : 52.9% 
 Rutile = Ti : 59.95%, O  : 40.05% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg015.calDat 
 Mn : Mn_Mn_Mn003.calDat 
 Ni : NiO_Ni_Ni001.calDat 
 Fe : Fayalite_Fe_Fe001.calDat 
 Si, Ca : Diopside_Si_Si_Ca002.calDat 
 Al : Cor_Al_Al016.calDat 
 Ti : Rutile_Ti235.calDat 
Beam Size :  1 µm 

DataSet/Point	Mg	Mn	Ni	Fe	Si	Ca	Al	Ti	O	X	Y	Z	Comment	Point#	Date	
1 / 1 . 	0.7169	0.0236	0.0142	0.5162	0.2957	0.0098	0.0043	0.0145		-21874.	5193.	-6.	Stap01_13G(A)_ol2_1	 1	24/10/2013 22:53:34	
2 / 1 . 	0.7174	0.0233	0.0142	0.5107	0.2963	0.0099	0.0043	0.0145		-21669.	5193.	-5.	Stap01_13G(A)_ol2_2	 2	24/10/2013 22:58:43	
3 / 1 . 	0.7151	0.0227	0.0138	0.5148	0.2975	0.0096	0.0041	0.0139		-21740.	5064.	-5.	Stap01_13G(A)_ol2_3	 3	24/10/2013 23:03:52	
4 / 1 . 	0.7090	0.0231	0.0141	0.5322	0.2991	0.0099	0.0041	0.0139		-21682.	2653.	-11.	Stap01_13G(A)_ol1_1	 4	24/10/2013 23:08:58	
5 / 1 . 	0.7094	0.0236	0.0144	0.5311	0.3001	0.0101	0.0042	0.0147		-21685.	2653.	-9.	Stap01_13G(A)_ol1_2	 5	24/10/2013 23:14:04	
6 / 1 . 	0.6852	0.0248	0.0141	0.6038	0.2988	0.0102	0.0042	0.0148		-22120.	2461.	-10.	Stap01_13G(A)_ol1_3	 6	24/10/2013 23:19:15	
7 / 1 . 	0.7178	0.0230	0.0149	0.5174	0.2982	0.0100	0.0043	0.0147		-18061.	-7794.	-48.	Stap01_13G(A)_ol3_1	 7	24/10/2013 23:24:25	
8 / 1 . 	0.7155	0.0233	0.0150	0.5113	0.2978	0.0100	0.0043	0.0145		-18061.	-7794.	-48.	Stap01_13G(A)_ol3_2	 8	24/10/2013 23:29:34	
9 / 1 . 	0.7155	0.0225	0.0146	0.5166	0.2961	0.0096	0.0042	0.0141		-17773.	-7868.	-48.	Stap01_13G(A)_ol3_3	 9	24/10/2013 23:34:45	
10 / 1 . 	0.6537	0.0253	0.0137	0.7009	0.2909	0.0102	0.0042	0.0148		-18398.	-3997.	-30.	Stap01_13G(A)_ol5_1	 10	24/10/2013 23:39:50	
11 / 1 . 	0.6845	0.0247	0.0144	0.6126	0.2977	0.0099	0.0043	0.0146		-17990.	199.	-13.	Stap01_13G(A)_ol5_2	 11	24/10/2013 23:44:56	
12 / 1 . 	0.6915	0.0234	0.0139	0.5804	0.2959	0.0097	0.0041	0.0143		-18406.	581.	-13.	Stap01_13G(A)_ol5_3	 12	24/10/2013 23:50:06	
13 / 1 . 	0.7285	0.0233	0.0151	0.4730	0.3034	0.0099	0.0043	0.0146		-18069.	4214.	.	Stap01_13G(A)_ol6_1	 13	24/10/2013 23:55:14	
14 / 1 . 	0.7339	0.0231	0.0151	0.4704	0.3036	0.0100	0.0043	0.0141		-18295.	4059.	.	Stap01_13G(A)_ol6_2	 14	25/10/2013 00:00:20	
15 / 1 . 	0.7322	0.0225	0.0146	0.4679	0.3020	0.0098	0.0042	0.0139		-18373.	4362.	.	Stap01_13G(A)_ol6_3	 15	25/10/2013 00:05:27	
16 / 1 . 	0.7322	0.0225	0.0150	0.4578	0.3019	0.0099	0.0043	0.0146		-17628.	7051.	7.	Stap01_13G(A)_ol7_1	 16	25/10/2013 00:10:34	
17 / 1 . 	0.7341	0.0229	0.0150	0.4654	0.3027	0.0099	0.0043	0.0145		-17732.	6997.	7.	Stap01_13G(A)_ol7_2	 17	25/10/2013 00:15:41	
